chlorophyll_GFF,datetime,chlorophyll_fluorometer,Location,Latitude,Longitude
1.54,12-Dec-18,4.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.54,13-Dec-18,5.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.54,14-Dec-18,4.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.54,15-Dec-18,8.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.54,16-Dec-18,9.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,17-Dec-18,7.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,18-Dec-18,5.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,19-Dec-18,6.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,20-Dec-18,7.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,21-Dec-18,7.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,22-Dec-18,4.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,23-Dec-18,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,24-Dec-18,4.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,25-Dec-18,5.35,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,26-Dec-18,5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,27-Dec-18,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,28-Dec-18,3.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,29-Dec-18,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.95,30-Dec-18,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,31-Dec-18,4.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,1-Jan-19,4.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,2-Jan-19,4.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,3-Jan-19,5.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,4-Jan-19,6.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,5-Jan-19,5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,6-Jan-19,6.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,7-Jan-19,7.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,8-Jan-19,34.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,9-Jan-19,41.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,10-Jan-19,25.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,11-Jan-19,14.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,12-Jan-19,15.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.27,13-Jan-19,14.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.22,14-Jan-19,15.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.22,15-Jan-19,12.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.22,16-Jan-19,9.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.22,17-Jan-19,9.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.22,18-Jan-19,6.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.22,19-Jan-19,5.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.22,20-Jan-19,6.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.39,21-Jan-19,8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.39,22-Jan-19,9.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.39,23-Jan-19,10.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.39,24-Jan-19,18.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.39,25-Jan-19,24.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.39,26-Jan-19,25.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.39,27-Jan-19,28.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.18,28-Jan-19,25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.18,29-Jan-19,29.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.18,30-Jan-19,28.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.18,31-Jan-19,26.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.18,1-Feb-19,22.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.18,2-Feb-19,20.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.18,3-Feb-19,16.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.66,4-Feb-19,12.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.66,5-Feb-19,11.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.66,6-Feb-19,12.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.66,7-Feb-19,12.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.66,8-Feb-19,11.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.66,9-Feb-19,11.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
0.66,10-Feb-19,8.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.94,11-Feb-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.94,12-Feb-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.94,13-Feb-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.94,14-Feb-19,0.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.94,15-Feb-19,0.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.94,16-Feb-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.94,17-Feb-19,0.55,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.17,18-Feb-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.17,19-Feb-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.17,20-Feb-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.17,21-Feb-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.17,22-Feb-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.17,23-Feb-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.17,24-Feb-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,25-Feb-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,26-Feb-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,27-Feb-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,28-Feb-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,1-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,2-Mar-19,0.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.25,3-Mar-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.37,4-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.37,5-Mar-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.37,6-Mar-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.37,7-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.37,8-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.37,9-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.37,10-Mar-19,0.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,11-Mar-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,12-Mar-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,13-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,14-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,15-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,16-Mar-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,17-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.23,18-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.23,19-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.23,20-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.23,21-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.23,22-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.23,23-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.23,24-Mar-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.9,25-Mar-19,0.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.9,26-Mar-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.9,27-Mar-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.9,28-Mar-19,0.65,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.9,29-Mar-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.9,30-Mar-19,0.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
1.9,31-Mar-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.18,1-Apr-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.18,2-Apr-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.18,3-Apr-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.18,4-Apr-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.18,5-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.18,6-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.18,7-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.36,8-Apr-19,0.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.36,9-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.36,10-Apr-19,0.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.36,11-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.36,12-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.36,13-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.36,14-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.59,15-Apr-19,0.65,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.59,16-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.59,17-Apr-19,0.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.59,18-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.59,19-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.59,20-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.59,21-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.54,22-Apr-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.54,23-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.54,24-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.54,25-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.54,26-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.54,27-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.54,28-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.31,29-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.31,30-Apr-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.31,1-May-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.31,2-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.31,3-May-19,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.31,4-May-19,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.31,5-May-19,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.8,6-May-19,0.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.8,7-May-19,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.8,8-May-19,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.8,9-May-19,3.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.8,10-May-19,2.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.8,11-May-19,2.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.8,12-May-19,4.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.14,13-May-19,2.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.14,14-May-19,2.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.14,15-May-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.14,16-May-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.14,17-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.14,18-May-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.14,19-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,20-May-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,21-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,22-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,23-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,24-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,25-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.73,26-May-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.24,27-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.24,28-May-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.24,29-May-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.24,30-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.24,31-May-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.24,1-Jun-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.24,2-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.74,3-Jun-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.74,4-Jun-19,0.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.74,5-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.74,6-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.74,7-Jun-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.74,8-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.74,9-Jun-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,10-Jun-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,11-Jun-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,12-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,13-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,14-Jun-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,15-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.9,16-Jun-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.59,17-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.59,18-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.59,19-Jun-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.59,20-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.59,21-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.59,22-Jun-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
3.59,23-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.71,24-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.71,25-Jun-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.71,26-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.71,27-Jun-19,0.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.71,28-Jun-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.71,29-Jun-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.71,30-Jun-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,1-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,2-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,3-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,4-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,5-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,6-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.07,7-Jul-19,0.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.36,8-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.36,9-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.36,10-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.36,11-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.36,12-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.36,13-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.36,14-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,15-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,16-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,17-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,18-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,19-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,20-Jul-19,0.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
4.74,21-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.27,22-Jul-19,0.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.27,23-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.27,24-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.27,25-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.27,26-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.27,27-Jul-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.27,28-Jul-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.67,29-Jul-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.67,30-Jul-19,0.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.67,31-Jul-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.67,1-Aug-19,0.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.67,2-Aug-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.67,3-Aug-19,0.85,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.67,4-Aug-19,0.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.88,5-Aug-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.88,6-Aug-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.88,7-Aug-19,1.15,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.88,8-Aug-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.88,9-Aug-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.88,10-Aug-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.88,11-Aug-19,0.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.27,12-Aug-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.27,13-Aug-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.27,14-Aug-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.27,15-Aug-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.27,16-Aug-19,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.27,17-Aug-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
22.27,18-Aug-19,0.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
14.05,19-Aug-19,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
14.05,20-Aug-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
14.05,21-Aug-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
14.05,22-Aug-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
14.05,23-Aug-19,0.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
14.05,24-Aug-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
14.05,25-Aug-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.01,26-Aug-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.01,27-Aug-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.01,28-Aug-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
10.01,29-Aug-19,0.65,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.54,2-Oct-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.54,3-Oct-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.54,4-Oct-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.54,5-Oct-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.54,6-Oct-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
12.91,7-Oct-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
12.91,8-Oct-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
12.91,9-Oct-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
12.91,10-Oct-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
12.91,11-Oct-19,0.75,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
12.91,12-Oct-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
12.91,13-Oct-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.9,14-Oct-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.9,15-Oct-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.9,16-Oct-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.9,17-Oct-19,1.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.9,18-Oct-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.9,19-Oct-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
13.9,20-Oct-19,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,21-Oct-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,22-Oct-19,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,23-Oct-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,24-Oct-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,25-Oct-19,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,26-Oct-19,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
7.19,27-Oct-19,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.56,28-Oct-19,3.95,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.56,29-Oct-19,2.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.56,30-Oct-19,3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.56,31-Oct-19,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.56,1-Nov-19,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.56,2-Nov-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.56,3-Nov-19,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,4-Nov-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,5-Nov-19,1.05,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,6-Nov-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,7-Nov-19,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,8-Nov-19,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,9-Nov-19,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,10-Nov-19,1.25,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,11-Nov-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,12-Nov-19,1.3,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.7,13-Nov-19,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,14-Nov-19,1.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.53,15-Nov-19,1.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
